"","int_samps","forest_samps","cattle_samps","for_cattle_samps"
"71",-0.0943874627994216,0.171385825673344,0.212130829844613,0.0313431898505716
"72",-0.103662100885131,0.184004069072642,0.165949326933451,0.0504807478939138
"73",-0.121373665131251,0.203321160741987,0.229892246582753,0.0717689011426756
"74",-0.0811964398012937,0.16345559048529,0.121493124787243,0.0683314198281423
"75",-0.104240000121993,0.150542176093548,0.152536598130623,0.0168916469092551
"76",-0.10445648612176,0.165031388615152,0.196626086628108,0.044633110438778
"77",-0.121568478581617,0.201854207828657,0.150327681958769,0.0577576458862218
"78",-0.0934339485744485,0.184727834670489,0.168109080325788,0.0250532977710134
"79",-0.0827246921498736,0.212336706196037,0.227542182832362,-0.00065711694508229
"80",-0.0789055791779114,0.202492069338765,0.143279242290804,0.00731083987269279
"81",-0.101831230794458,0.18007591883843,0.167423129752495,0.0700639869185369
"82",-0.107476257741991,0.239198776834636,0.151872553165473,0.0292727577476149
"83",-0.0799071427686552,0.177494971332905,0.172125544503086,0.0453866287569695
"84",-0.0561873966272125,0.156474199374204,0.145967937974677,0.0788454174777641
"85",-0.0645103856877797,0.187469059146546,0.180714890234028,0.0363016855250676
"86",-0.131347763170081,0.193709686194954,0.145717643313472,0.0489393287760482
"87",-0.174917498383978,0.185038652545964,0.181268647485474,-0.00223571041521533
"88",-0.103897671905047,0.212236481186,0.207103260593563,0.0511071625782794
"89",-0.0876655034569472,0.205489417485773,0.169420809503837,0.0461802999812646
"90",-0.0762803462534875,0.169370581168215,0.174074790440583,0.0834569930561072
"91",-0.117198120276847,0.167197461308444,0.197064872274093,0.0239049978450409
"92",-0.0510685389850771,0.221302189777228,0.183912868477163,0.0241413284740626
"93",-0.0899739379484453,0.183387209338574,0.226655931996083,0.0576836199604038
"94",-0.161393839471746,0.193917984490989,0.17323211510457,0.0875115649881022
"95",-0.0867155173489482,0.152839477724054,0.194639746899703,0.0597680633691956
"96",-0.084181603334807,0.164948338042409,0.170026656799197,0.0500233532229781
"97",-0.0458298979520326,0.182907628442756,0.171910411394048,0.0557194006809459
"98",-0.0532770165046932,0.20799569222569,0.158179710460182,0.100729742792666
"99",-0.0929368820950964,0.156699392457813,0.172718417326413,0.0898755758710247
"100",-0.0888445722548133,0.186303453766952,0.143749633331877,0.0709942243024904
"101",-0.0816849120782721,0.192248097841945,0.15983980929416,0.0506919019072899
"102",-0.0785280513330139,0.206890946443788,0.151381615191067,0.0930808962998887
"103",-0.0435191008810068,0.167723819900145,0.169584956523825,0.029396749893606
"104",-0.122261621236008,0.181731992281906,0.166716270924501,0.0363581244614646
"105",-0.0757449466602382,0.145742975486464,0.183626938483923,0.0601144646711687
"106",-0.0905541837319412,0.219670204999322,0.188509140203688,0.0595241704034559
"107",-0.0692314424347805,0.168366620164549,0.157430479643854,0.0793927676833075
"108",-0.0995510389756705,0.182089074265701,0.204409905754122,0.0652637795347746
"109",-0.0993129413289101,0.192429783886949,0.162521855854598,0.0586654298689017
"110",-0.0942692339488831,0.14964513337502,0.202706959711493,0.0424333689829745
"111",-0.117506100333433,0.207230843362634,0.128943888880862,0.0593742344894402
"112",-0.0996150173838349,0.208100133395154,0.172823276097815,0.070988274316412
"113",-0.0733438877245373,0.236228315994444,0.133499384990597,0.0406290629697754
"114",-0.103013881710412,0.21411183504899,0.183914988507493,0.0901080604610405
"115",-0.136226635060131,0.167240558940868,0.190053233147495,0.0573052932036864
"116",-0.0513083637049665,0.203382636875259,0.172364860076866,0.0421863767766745
"117",-0.137321279330139,0.171846383288291,0.157501445633325,0.0360037075532346
"118",-0.0944338053993662,0.163073976024154,0.155738624765287,0.080956425166721
"119",-0.155460501599376,0.167822136837197,0.183250553435602,0.082878795035568
"120",-0.15440884111576,0.199668096980053,0.177086919117753,0.0525886427336684
"121",-0.0937544138153158,0.189702352751819,0.150296841241305,0.027177080898123
"122",-0.1093148872854,0.184300092609182,0.176190757913755,0.0741207326405498
"123",-0.0667405429993722,0.188355097934814,0.191208202548538,0.0740294098734666
"124",-0.0714533002441658,0.137994099286789,0.175595541586127,0.0618988086705251
"125",-0.0536118222837405,0.202738660814464,0.181085776833749,0.0410614087554434
"126",-0.155487639778268,0.175399524453673,0.161218908014371,0.0600326011861781
"127",-0.120872537722472,0.177815797729475,0.125444122663445,0.0554756744307606
"128",-0.0555106173780951,0.184712964226302,0.184675957539615,0.0770689733863595
"129",-0.129606033411873,0.221650015696769,0.1640656246115,0.0460832535136269
"130",-0.0676619107770989,0.188094603954751,0.193480315307225,0.0315842824795643
"131",-0.0639591904438192,0.211848403927868,0.153003253310373,0.058069977093135
"132",-0.0403134001814802,0.164173301608838,0.143746818311277,0.0551315858447834
"133",-0.0983704818942865,0.176278940774796,0.188259553876578,0.0537714396639836
"134",-0.0806490724649198,0.176040676458953,0.181939186815052,0.0478961164299527
"135",-0.117479240325437,0.178330329745503,0.130227113094764,0.0755987760947718
"136",-0.14838344383121,0.212953210686121,0.198751142173217,0.0550540918425959
"137",-0.131541903421392,0.171661178720532,0.140257993070762,0.0659423992935875
"138",-0.103207728501704,0.191391770669417,0.180852505713303,0.0507085675761682
"139",-0.109964327012964,0.15948496359375,0.161659007728626,0.00050406673027103
"140",-0.0820998582882601,0.187306256615097,0.196396701134357,0.0184361224433849
"141",-0.120967268217621,0.189313555100288,0.195732643885684,0.0366619256865887
"142",-0.0708649548828833,0.190012632611794,0.163263264077688,0.0837900101290464
"143",-0.0613245133146803,0.157101164864066,0.150913622562362,0.0774206012064553
"144",-0.0935370594509428,0.204842025459119,0.167321834198823,0.0185383850114786
"145",-0.109385104750678,0.165645868840942,0.189298699137996,0.0430909865684976
"146",-0.102940462495391,0.180745495174474,0.16745561080011,0.0654174543705344
"147",-0.131097302850161,0.207214946343254,0.193875462212273,0.0272620938613847
"148",-0.111244343189885,0.138931521228999,0.141998871280353,0.0606639601618096
"149",-0.0877869994616949,0.169795410023489,0.187960179405311,0.0564761433156478
"150",-0.0485584624083554,0.17940913934695,0.183974005290721,0.0805427800927906
"151",-0.0829503880773039,0.18115712584646,0.170779866523428,0.0352052577966514
"152",-0.094215682322523,0.173076289338659,0.199299839859007,0.00556314053873493
"153",-0.12826105886455,0.243058081072539,0.198350354053782,0.0200930461446983
"154",-0.0594329104123056,0.188788282549471,0.172487233154617,0.0788302322047433
"155",-0.114399923418621,0.190143658282139,0.170504365423714,0.0538277452521579
"156",-0.0372267632352899,0.162667665950135,0.140078589837472,0.0682244629794387
"157",-0.0907124437651564,0.167885636090606,0.135135595252586,0.0922561291789203
"158",-0.119618741754771,0.189855839477388,0.165148007562846,0.05845224555269
"159",-0.131248356144508,0.188905085474786,0.135483682072567,0.0381792227057287
"160",-0.119043020734551,0.177160444931835,0.126401940828213,0.0633772674770438
"161",-0.129867621247312,0.183247377135131,0.118701396614486,0.0912729919205025
"162",-0.0863998585352872,0.203377720778213,0.189473062703249,0.0378559534346014
"163",-0.089354297066387,0.22069637459579,0.15302024285185,0.107930842321663
"164",-0.0904406413638026,0.171598853564588,0.166841145002714,0.0412105563455391
"165",-0.0289894438412571,0.177416756519898,0.136497992159164,0.0401932641634658
"166",-0.109088160453411,0.204183658445689,0.179396488517112,0.0653297226543436
"167",-0.0880972186248981,0.166719337174594,0.159362914362804,0.0182528136089856
"168",-0.0897774432491782,0.161372398614297,0.185962135478259,0.0170072299131597
"169",-0.111601574168195,0.181924545281051,0.184418128062498,0.0326343183941126
"170",-0.0678634335434899,0.240015408793194,0.161182378640209,0.0332012580347772
"171",-0.107333935647821,0.168334447884319,0.15594136232249,0.0247021138225166
"172",-0.0786745036702315,0.1716904284969,0.131189449646582,0.0823216493440932
"173",-0.107713230915692,0.17981723266476,0.154534343752558,0.0560248023208953
"174",-0.0732555756273065,0.162809541261187,0.177451170650088,0.0491788764641382
"175",-0.121677974483811,0.181649385873059,0.225367145450905,0.0330173057712423
"176",-0.0594645971157949,0.21889545431099,0.189320895768216,0.057519377373699
"177",-0.0934063704799521,0.229221890290042,0.199199743408184,0.0350581823729423
"178",-0.0556801925669789,0.178733209245184,0.183922295662927,0.0761028490873796
"179",-0.109687762652643,0.200042059824229,0.228763954212867,0.0471441651613455
"180",-0.123757413585227,0.170111846708379,0.19995750622883,0.0230050425909346
"181",-0.105369109471157,0.182152665721886,0.161593272624355,0.0572413492673706
"182",-0.0255420131921111,0.207201642079054,0.19325243218557,0.0623377008263312
"183",-0.132400602128446,0.181571886638934,0.152109230512761,0.0727353605440191
"184",-0.0538676540955512,0.149395222261612,0.168570686220239,0.0581778889784084
"185",-0.0515010882036181,0.232750552392554,0.157726609562951,0.0347684316888265
"186",-0.0884403285581189,0.159261109801118,0.16888450489916,0.027307678323809
"187",-0.116237049816034,0.181953883639086,0.190295946435779,-0.000876907959869258
"188",-0.096684582815892,0.245475096488839,0.167956565614163,0.0507090225679132
"189",-0.0527043844597245,0.220673875843118,0.21888859772986,0.0466872591411494
"190",-0.143948455516819,0.181011132699089,0.158656164530216,0.0376152362101501
"191",-0.137952747786725,0.173282174940235,0.126126041490758,0.0379484036020486
"192",-0.0750111683966654,0.160859387241164,0.167326875349504,0.100509719986285
"193",-0.117909417872314,0.222126027132854,0.206419799959282,0.0507689961790825
"194",-0.102973185785186,0.17460530851068,0.146221683135877,0.0389827576402901
"195",-0.0820513404899913,0.217581220406855,0.198372661989491,0.0865840096083838
"196",-0.113914336739353,0.183875152224122,0.163787679154866,0.0654549504733897
"197",-0.0978817477756514,0.172773752055223,0.159807797678862,0.0325801045097182
"198",-0.0962807463566891,0.14164377301849,0.15340228394036,-0.00151592345906401
"199",-0.0728946692902599,0.202891234251367,0.190985701016384,0.053363124648088
"200",-0.0923860401590106,0.205439541639329,0.165521539715362,0.0680169530872767
"201",-0.0665828109769787,0.154790824049967,0.185592691180234,0.0640841518411156
"202",-0.0997468654017843,0.216629920974474,0.178411134474473,0.0556060385032215
"203",-0.075299458485975,0.144879360672704,0.151938087620519,0.0699715189531055
"204",-0.103647079511615,0.189154125391161,0.21334141631837,0.0434543052264453
"205",-0.0846099585168028,0.18320707877362,0.20459565956966,0.0755014508113967
"206",-0.0590182130174697,0.203026959700704,0.1763991541484,0.0852313449838186
"207",-0.0960518418786835,0.220427677950808,0.170952133420922,0.00210925825174826
"208",-0.0688396284536656,0.168924752634908,0.16641465988677,0.0539240387109257
"209",-0.0704611080844995,0.144005042648361,0.143502791933603,0.0909994253878341
"210",-0.113992198668272,0.167283174805828,0.148625899683439,0.0457396164329346
"211",-0.140698530796501,0.158318230315632,0.139078396049462,0.0538195147526883
"212",-0.121373622735543,0.166950000794079,0.179670185721768,0.04292640337829
"213",-0.1337304750108,0.174776621061286,0.188545175971642,0.0847486853102549
"214",-0.0786062425012747,0.195786553593235,0.103955132916857,0.0619116147798506
"215",-0.0439109788202858,0.207861208341669,0.184200841465032,0.0558118671882724
"216",-0.127150563666488,0.163698709914687,0.135489058092198,0.0448155254477709
"217",-0.0794517086477265,0.183838633980714,0.170176886332173,0.0505127089847302
"218",-0.0939316234291022,0.184478248141872,0.193848991019024,0.0789226674302142
"219",-0.0945952118429241,0.200373711548553,0.190416687857548,0.0902224854543274
"220",-0.0789615400932074,0.180856846088265,0.190361926314982,0.0489923462648108
"221",-0.0992144958131198,0.202183136643943,0.218772575371662,0.0704217748861251
"222",-0.119354833121889,0.164855881633734,0.141449621100899,0.0567383214623224
"223",-0.0908029329420771,0.187771471289727,0.193867771373912,0.0774500837864616
"224",-0.0968606603602189,0.198482153191605,0.187493264145572,0.0425781661396626
"225",-0.130384020768819,0.236275046474424,0.217215685175165,0.0393106348256505
"226",-0.10245001850072,0.160578349035608,0.172778473031529,0.0441337327032818
"227",-0.112086126536545,0.1746718650597,0.164463625906705,0.0879961341500485
"228",-0.113719753674613,0.219080568203476,0.175732654340376,0.0674079738365407
"229",-0.119336234887008,0.162627687907499,0.194761871141704,0.0281988601644445
"230",-0.0769020974653761,0.162127784478467,0.125364641076459,0.064175118280131
"231",-0.122596993888236,0.165413081714974,0.160148182996332,0.0454527731946469
"232",-0.109352066319206,0.21311891154112,0.180526753297384,0.0358822258666759
"233",-0.0655355958289191,0.214194888005024,0.1957433583207,0.0601135184396657
"234",-0.121963577699634,0.177001497472948,0.204859036618632,0.0628347894041276
"235",-0.0941804354952386,0.19208419089446,0.10109159146118,0.0822001679892441
"236",-0.101705211386421,0.163259302605486,0.160544245928219,0.0501126744933053
"237",-0.122755336482004,0.174885323702534,0.198035618409516,0.0272397262077538
"238",-0.100016053130026,0.196815405040998,0.161977291774753,0.0235691520079988
"239",-0.101207154979684,0.192409869109923,0.132272669160023,0.0623612308914566
"240",-0.0793090954756782,0.242900196133199,0.192591039279226,0.0498704426597384
"241",-0.112775364482895,0.240273765195957,0.147150311504489,0.0321382883034028
"242",-0.113510721398946,0.168241009074644,0.169913364095237,0.094987354622647
"243",-0.122592615448195,0.159338460007562,0.111895354714931,0.073243044996126
"244",-0.12781930437821,0.157589423512469,0.223727344469637,0.0301710099335071
"245",-0.103450815650633,0.179118334892374,0.197149187877212,0.0677913571919646
"246",-0.123377881198019,0.164881252757526,0.157994915043739,0.0508103009874858
"247",-0.11236206628545,0.180994099516909,0.127750601284258,0.0348686836829155
"248",-0.121369725378194,0.172283422201246,0.150087375278123,0.0569014971670529
"249",-0.131154660978907,0.198234536398907,0.149679291635226,0.053132277937447
"250",-0.093781803613534,0.196723155994041,0.133588017641934,0.0446637646125503
"251",-0.0925430682567265,0.18854455298035,0.173554400165272,0.0632924438586878
"252",-0.0979566154638518,0.175538060882269,0.159295531909789,0.0302463434083584
"253",-0.113237923560024,0.178529614454134,0.170936984294865,0.00261187382605848
"254",-0.107471178631324,0.222601868989643,0.174699527599978,0.11578642927457
"255",-0.0590538375484677,0.196110356688467,0.154114468329617,0.0506578724455312
"256",-0.103496416147352,0.208206777712066,0.171911725269732,0.0522712286820232
"257",-0.120254903822461,0.191108541221971,0.128843166031421,0.0343246676566446
"258",-0.143685395383339,0.193732628834814,0.179138057200155,0.0234124228061519
"259",-0.117588219473748,0.147895886333401,0.152098207379746,0.0652123294643804
"260",-0.0708276994802877,0.223849570650276,0.132162312458563,0.0607141338770938
"261",-0.114183202349146,0.204348967372871,0.156616290696063,0.0784877346277609
"262",-0.0993239389307442,0.225113983505378,0.195213300538042,-0.0069974036558801
"263",-0.0497789336826395,0.216647943306464,0.163339913645119,0.0485106714779422
"264",-0.124005722393641,0.177247246214928,0.162971978034601,0.0335409557685862
"265",-0.136603491608767,0.220622744177621,0.16471638319032,0.0328954620112751
"266",-0.042786840421586,0.199793062435037,0.185773046526065,0.0320305740644444
"267",-0.123124090141286,0.220261986826892,0.188275177735501,0.0413562668355896
"268",-0.125339105466956,0.206513898838617,0.1769457861902,0.0440801978139682
"269",-0.0859603302513311,0.176687394587515,0.143440434764493,0.0389486230169342
"270",-0.127007283237448,0.18158541771629,0.172264891503489,0.0289019947644793
"271",-0.157686895163505,0.206240514450084,0.181532127171048,0.0551438619948443
"272",-0.122192538807775,0.172578851051332,0.111124831496103,0.0512755568674988
"273",-0.12492132073678,0.221147660249129,0.150037080037856,0.070297350326567
"274",-0.112116980558011,0.178906941054774,0.182643738249238,0.0857673955055801
"275",-0.121000574985879,0.16911889012045,0.211395499712402,0.081072281041182
"276",-0.16346270262378,0.21567399189874,0.169328780007512,0.0477659035231154
"277",-0.0830343205345847,0.159485255096022,0.155358090163985,0.106855126806402
"278",-0.114662366002809,0.195145614309369,0.194725533640146,0.0505460461200044
"279",-0.105773308941365,0.209877515115577,0.161966205537018,0.0357394298368886
"280",-0.119925961389748,0.17389092034327,0.185350223273865,0.0802984695547992
"281",-0.124529059043316,0.193779355856868,0.1684582617077,0.0331665161923389
"282",-0.0801676845866702,0.180546863556659,0.15651301929533,0.0772624961800684
"283",-0.0638758573149096,0.156426433415743,0.165313142008727,0.0655907439463769
"284",-0.0554782927255179,0.181763119540807,0.176311781060485,0.0641157835193499
"285",-0.0846616789652981,0.20992178012832,0.147775059959395,0.101323934267047
"286",-0.0735223964643913,0.196559131992257,0.196785959712336,-0.0150166045683966
"287",-0.0906291634702165,0.197860515411353,0.145043868774926,0.0335045502348047
"288",-0.0539974047680671,0.216233856413641,0.173322687174852,0.0357244057405723
"289",-0.125751583413833,0.220743268449099,0.141048608111361,0.0704627311017959
"290",-0.105864475404343,0.165943548433642,0.194865805287739,0.0523229731723443
"291",-0.105879070564935,0.126329270588218,0.179306025627796,0.0595137566746905
"292",-0.107194967219817,0.214864252377389,0.172189363702409,0.0704135213451762
"293",-0.0306567899979482,0.188660223084111,0.180586000367503,0.0877206907247267
"294",-0.0791116896451686,0.192137000209063,0.169111224893929,0.0542981426851572
"295",-0.0251208443279815,0.229676168366391,0.201960706236024,0.102451043483763
"296",-0.125992228071111,0.179229352192314,0.151429686742545,0.0539716386000508
"297",-0.0786538698534967,0.178025589128629,0.149515805668574,0.0713219611137716
"298",-0.115523188370997,0.178235743303878,0.180888649762396,0.0230986107036904
"299",-0.103790876792505,0.191776581445702,0.175749996078116,0.0492256500296129
"300",-0.0837800577625591,0.153602015520159,0.203765692566945,0.0352274093593223
"301",-0.111923074172914,0.157744821923164,0.194668253530798,0.0333867172706329
"302",-0.12252298235579,0.200082385332288,0.154655962482695,0.0698314540797332
"303",-0.0626672731646873,0.154008628973468,0.147564576287689,0.0946452642385273
"304",-0.107786216422288,0.22933288763773,0.170879633122094,0.0763788572152478
"305",-0.160023512626814,0.165504062887438,0.13865520042259,0.0335189419193525
"306",-0.0963110287953576,0.199954589259237,0.197580379776125,0.0779567018370993
"307",-0.0769126415716957,0.255123348306769,0.167985545757742,0.055794840174204
"308",-0.102283846811434,0.173894712915027,0.173775793622349,0.0210752418695415
"309",-0.0583129874658362,0.173118680606924,0.191278439975131,0.0599836610305024
"310",-0.0589141776895299,0.180145082292996,0.159302990181378,0.0699840318178395
"311",-0.104110112473231,0.208429830318117,0.154868905929493,0.0629471721943054
"312",-0.119484085963952,0.16282741236573,0.159429263155113,0.0565247385733148
"313",-0.0958799174446538,0.14380792891178,0.183967256251808,0.0640127168697706
"314",-0.0846261674417002,0.198246985088344,0.166558802997844,0.0654486023525562
"315",-0.0869984707961061,0.193978944461421,0.169444050450394,0.0541505829618539
"316",-0.082898596396721,0.195083922361389,0.135960455583976,0.0184863797983263
"317",-0.0916933968974592,0.177439578016289,0.162376647599431,0.0710441843991224
"318",-0.138822207764045,0.228572616441504,0.165721603287393,0.0180345075379544
"319",-0.0786031473926122,0.201802724879403,0.170647846726898,0.08623946470793
"320",-0.150698170829024,0.188563169775863,0.139596210212995,0.0716762967243805
"321",-0.124144001473967,0.245991581434133,0.168676460733888,0.0483704121953055
"322",-0.0284532566922932,0.221754480031437,0.177836166577191,0.0162953576442322
"323",-0.154610148690603,0.171487333428076,0.174906235113489,0.0560965478062327
"324",-0.0382875999714115,0.2161838966595,0.187861113374795,0.0499733970312692
"325",-0.062459125545066,0.180396744120358,0.177709656261936,0.0626195024883049
"326",-0.0896271524520625,0.118636426333138,0.172260552461474,0.0632946341277746
"327",-0.116900541506591,0.221315247666634,0.189094397268654,0.0674902685639135
"328",-0.129468076121019,0.181077412847831,0.187673278383575,0.0733135049398367
"329",-0.0923741396377734,0.190388606093022,0.1858655422497,0.0258850362163586
"330",-0.103903402685083,0.204839402669815,0.211152945138608,0.03822791202657
"331",-0.0884576244830131,0.185304723326097,0.204907095403869,0.0389303754471366
"332",-0.0590749446772788,0.22446552604333,0.180484286785453,0.0209867776124961
"333",-0.0775376264645054,0.133359459865594,0.180253118862926,0.0933672586352059
"334",-0.101719087880588,0.171539420283983,0.182276709145265,0.0551237950525626
"335",-0.105785701516276,0.216196909790863,0.165100682620569,0.0572026011957642
"336",-0.111318941059347,0.193617928557516,0.174825598380051,0.065803755562487
"337",-0.0840269978508399,0.196037007208012,0.14744719525284,0.0406300749499007
"338",-0.101044857006307,0.238937685376279,0.150328175738894,0.0340377550852381
"339",-0.0853196490667678,0.196404476537822,0.144734182337896,0.0833149881428363
"340",-0.117827600557053,0.192001614065808,0.190273640144367,0.0521291232760403
"341",-0.0641670032290045,0.205112197510542,0.216188203343641,0.0217305989644703
"342",-0.118974443008917,0.158553973788233,0.196086280464143,0.0286889217391899
"343",-0.0659971159463004,0.193565043470086,0.213212408447653,0.00829749769294533
"344",-0.0745832461936959,0.18004298173523,0.13558329681616,0.0724018581192243
"345",-0.0759082726306124,0.179483575254213,0.17937535129984,0.0781725886228513
"346",-0.110250923639485,0.139660525360613,0.171797382316191,0.0495332291065202
"347",-0.10139638897559,0.167719943327293,0.160803406788257,0.0780501036672102
"348",-0.0771040372953576,0.184739804816416,0.159671210445297,0.10030264983046
"349",-0.0759205839069098,0.23078493798859,0.205622879043239,0.0682964225692608
"350",-0.103237721867031,0.209219904286741,0.192311025021763,0.015987926479408
"351",-0.0676853617495848,0.13649996118467,0.195881169144732,0.0760004259899192
"352",-0.0708524584942453,0.177155460960533,0.177589775227351,0.0151534394302463
"353",-0.124768588560145,0.159712550477313,0.200514826032863,0.0202050238258771
"354",-0.133402383263495,0.145408949894295,0.154332106286139,0.0470964130878517
"355",-0.0855984211480945,0.167327537854796,0.107977602188516,0.104123654868887
"356",-0.110336406731126,0.133586247987361,0.148926365975379,0.0404695653763587
"357",-0.113616698264836,0.190506981321759,0.144008274022323,0.0279779852686105
"358",-0.0975515703416193,0.191133012969493,0.147067031981853,0.076374293925411
"359",-0.0907232156945496,0.166727474645879,0.180956604125171,0.0729766836903917
"360",-0.10541512064669,0.16647648059404,0.169364868261218,0.0802948753117491
"361",-0.0636921584133147,0.153866356535125,0.130869673712757,0.0417477487172779
"362",-0.132282222167859,0.201162905856783,0.187127586126105,0.0378794765938889
"363",-0.0459154328498738,0.23122442211511,0.166851087437036,0.0266586974924777
"364",-0.0939122747226753,0.158536298664393,0.175314075135938,0.0560268350852149
"365",-0.150858614402463,0.246250214881391,0.21556183862904,0.0061405900124578
"366",-0.0807328154027976,0.205019331003688,0.18995610885229,0.092320108717215
"367",-0.102210400044873,0.166891607355122,0.178651885865219,0.0415637904562849
"368",-0.098071428114557,0.180088114220409,0.137277215989283,0.0311875853793552
"369",-0.106674869223192,0.176794278830949,0.200348236190184,5.61843986881824e-05
"370",-0.114947393705164,0.211758888692367,0.211167522429011,0.0457409729885491
"371",-0.0418039677975169,0.180079481237734,0.202256925460509,0.0415714807741252
"372",-0.0816623306075211,0.14267019948181,0.15190622212365,0.0132798730383582
"373",-0.137711552457458,0.1822282708636,0.193940495939186,0.0343435620374836
